living_room,area,age,floor,price
1,95,8,1,15000
1,180,35,0,40000
1,90,35,4,18000
1,150,16,5,17000
1,117,40,1,55000
1,105,6,1,16000
1,65,18,4,27000
1,140,20,1,15500
1,105,26,1,33000
1,150,16,4,65000
1,114,11,8,50000
1,130,16,4,34000
1,90,6,1,25000
1,100,25,1,20000
1,50,50,1,35000
1,75,25,0,20000
1,110,3,1,20000
1,110,5,2,35000
1,46,1,5,23000
1,65,50,3,25000
1,95,10,2,30000
1,90,30,3,16000
1,73,1,1,34000
1,100,30,2,50000
1,120,5,2,28000
1,130,31,3,20000
1,120,21,4,25000
1,105,25,1,19000
1,125,28,1,10000
1,140,10,3,23000
1,110,45,1,15500
1,135,0,-2,30000
1,75,28,3,22000
1,125,30,3,25500
1,85,0,4,25000
1,85,40,2,15000
1,120,16,8,36000
1,100,21,3,32500
1,70,0,4,20000
1,90,11,1,26000
1,195,31,4,26000
1,85,26,4,25000
1,230,16,4,85000
1,120,26,2,18500
1,110,16,1,50000
1,105,1,3,20000
1,95,26,-1,15000
1,60,35,3,30000
1,108,10,1,10000
1,65,0,1,26000
1,78,2,1,19000
1,90,4,4,25000
1,60,47,1,10000
1,80,12,2,9500
1,90,5,3,29000
1,80,3,4,32000
1,58,5,3,21000
1,50,7,1,17500
1,125,50,2,90000
1,75,26,6,23000
1,90,3,7,40000
1,50,30,0,9000
1,75,15,2,20100
1,85,0,4,20000
1,80,11,1,36000
1,110,35,2,50000
1,125,27,2,38500
1,135,55,2,62500
1,160,32,3,35000
1,75,4,1,24000
1,140,11,-3,13000
1,130,9,4,9000
1,85,27,4,50000
1,57,0,3,45000
1,65,35,3,20000
1,80,40,5,16000
1,130,3,3,25000
1,80,30,4,19000
1,90,31,3,20000
1,65,0,4,30000
1,200,19,7,90000
1,45,35,2,30000
1,170,32,2,45000
1,110,32,1,52000
1,75,10,1,19500
1,135,25,3,30000
1,30,8,0,10000
1,92,30,1,26000
1,90,7,3,24500
1,60,8,4,19000
1,80,25,1,19500
1,71,25,3,23000
1,135,19,5,45000
1,86,7,4,15000
1,90,13,1,22000
1,120,26,3,25000
1,75,31,3,14500
1,60,5,-2,13500
1,60,30,1,14500
1,50,0,1,17000
1,70,4,3,15000
1,90,33,3,16000
1,80,4,3,60000
1,80,0,1,35000
1,90,3,6,19000
1,110,15,-1,26000
1,60,0,1,30000
1,140,21,2,30500
1,65,0,2,24500
1,95,45,3,22500
1,125,5,2,28000
1,75,1,1,33000
1,160,2,1,60000
1,100,0,2,40000
1,60,5,4,40000
1,90,0,1,12000
1,82,0,5,30000
1,85,32,1,44000
1,65,25,4,33000
1,70,18,3,34000
1,64,5,4,35000
1,115,25,1,22000
1,160,4,1,22000
1,125,25,6,42500
1,150,16,4,65000
1,105,15,3,30000
1,80,10,4,40000
1,120,30,2,64000
1,90,40,7,105000
1,130,25,5,15000
1,150,28,2,45000
1,96,4,5,47000
1,50,15,1,16000
1,95,8,3,20000
1,60,15,1,17000
1,100,27,4,18000
1,60,11,1,15500
1,175,35,3,75000
1,100,31,1,25000
1,145,35,1,23500
1,120,31,4,35000
1,75,2,6,60000
1,85,1,3,27500
1,70,5,2,22000
1,85,11,4,25000
1,95,30,1,20000
1,135,6,-1,26000
1,80,5,1,20000
1,110,11,1,45000
1,160,26,2,23000
1,85,16,3,22000
1,135,26,1,23000
1,75,25,1,14000
1,75,35,3,30000
1,45,50,1,30000
1,150,18,3,30000
1,110,5,2,26000
1,105,26,5,15000
1,150,44,6,48000
1,150,0,8,43000
1,135,26,4,50000
1,95,6,5,10000
1,90,1,3,28000
1,75,25,1,25000
1,95,11,2,45000
1,73,13,1,30000
1,180,1,1,65000
1,205,7,6,50000
1,200,0,5,75000
1,125,30,1,27500
1,70,10,2,35000
1,110,12,4,18000
1,76,1,1,29000
1,83,35,1,27000
1,100,50,5,25000
1,70,30,1,30000
1,105,0,3,20000
1,105,45,4,20000
1,50,25,0,15000
1,57,0,1,45000
1,85,35,1,20500
1,100,25,4,16000
1,130,30,3,33000
1,70,0,3,32000
1,80,10,1,23250
1,75,12,1,12000
1,85,18,1,18000
1,50,10,1,20000
1,65,30,3,30000
1,135,40,1,33000
1,70,30,1,15000
1,108,3,2,75000
1,80,40,2,15000
1,70,40,5,25000
1,90,18,3,15000
1,65,9,1,20000
1,65,11,1,23500
1,85,0,2,25000
1,55,18,1,15000
1,60,20,5,20000
1,80,25,2,21000
1,85,30,4,15000
1,95,8,8,15000
1,160,25,1,31000
1,65,4,3,23000
1,120,40,3,30000
1,115,30,1,60000
1,170,13,6,37000
1,75,13,6,20000
1,110,31,3,16000
1,80,31,1,32000
1,125,11,3,29500
1,65,35,1,35000
1,95,30,1,32000
1,165,31,1,85000
1,200,15,5,90000
1,130,24,5,18000
1,110,30,1,18000
1,95,30,1,20000
1,100,25,0,19750
1,70,4,2,27500
1,110,21,2,37500
1,75,5,4,35000
1,36,1,2,24000
1,55,40,1,35000
1,145,14,3,48000
1,130,40,1,100000
1,125,35,1,55000
1,128,30,1,70000
1,85,26,3,21000
1,100,0,1,10000
1,80,34,3,12000
1,79,4,3,13000
1,65,4,5,50000
1,55,0,1,17000
1,90,0,3,26000
1,100,15,3,25000
1,180,20,3,56000
1,135,31,3,50000
1,145,25,3,25000
1,75,50,2,35000
1,90,25,2,20000
1,75,14,1,16000
1,95,20,3,16000
1,95,25,3,18000
1,70,5,2,23000
1,75,30,4,20000
1,70,12,1,16000
1,52,25,1,26000
1,90,5,1,37000
1,95,25,1,17000
1,100,35,3,27000
1,150,25,1,25000
1,115,31,1,15000
1,120,16,2,27500
1,95,40,5,20000
1,90,31,2,17500
1,90,26,1,17000
1,165,21,1,40000
1,90,30,1,10000
1,130,31,3,75000
1,150,18,2,30000
1,100,31,2,50000
1,90,40,2,22000
1,105,50,3,27000
1,120,40,1,70000
1,100,45,2,40000
1,90,31,1,38000
1,80,4,4,40000
1,65,0,1,23500
1,65,5,2,28000
1,100,20,4,30000
1,45,40,1,16000
1,55,8,5,32000
1,128,3,8,43000
1,95,31,4,16000
1,75,8,3,27000
1,150,21,4,30000
1,130,5,3,60000
1,73,1,1,34000
1,90,35,1,20000
1,75,31,-1,32000
1,65,11,-1,19000
1,80,15,3,18000
1,135,11,3,45000
1,65,0,3,14000
1,120,8,1,20000
1,120,31,3,28000
1,75,38,1,25000
1,75,27,1,22000
1,100,5,1,25000
1,110,5,4,19000
1,70,0,2,32000
1,100,25,1,34000
1,123,25,5,18000
1,60,38,1,18500
1,125,8,2,61500
1,70,5,8,30000
1,100,34,1,30000
1,100,8,4,20000
1,190,21,2,78000
1,75,31,2,59500
1,135,21,3,40000
1,110,4,3,70000
1,80,25,1,55000
1,75,40,1,15000
1,57,0,3,46000
1,110,11,2,25500
1,100,22,2,16000
1,90,0,3,19500
1,100,25,2,19000
1,150,5,4,30000
1,60,5,1,18000
1,130,15,3,15000
1,110,30,3,45000
1,65,55,1,30000
1,70,8,1,30000
1,95,7,2,25000
1,130,25,3,36000
1,55,30,4,15000
1,60,16,3,27000
1,140,21,4,18000
1,95,21,4,18500
1,140,10,2,17000
1,90,25,3,19000
1,135,5,-2,25000
1,160,29,3,23000
1,95,30,1,25000
1,120,27,3,35000
1,75,0,3,25000
1,85,25,3,20500
1,120,1,4,35000
1,95,8,3,30000
1,64,9,3,35000
1,120,8,5,21000
1,110,3,1,50000
1,125,11,6,70000
1,130,29,5,19000
1,160,16,1,97500
1,165,26,1,90000
1,110,30,2,37500
1,141,11,7,49000
1,65,8,2,25000
1,80,31,3,25000
1,62,30,1,11500
1,90,2,1,24000
1,135,30,3,26000
1,140,50,1,30000
1,120,21,2,15000
1,100,1,3,19000
1,73,14,-1,25500
1,90,25,3,16000
1,130,35,5,60000
1,85,26,1,22500
1,100,30,6,20000
1,95,6,3,25000
1,105,27,3,18000
1,85,4,1,23000
1,110,26,2,15000
1,60,31,1,12500
1,100,31,2,19000
1,100,31,1,37000
1,60,25,3,27500
1,120,10,-1,27500
1,175,6,3,30000
1,110,10,4,18000
1,120,31,1,29500
1,65,30,1,16000
1,135,5,3,36000
1,85,0,3,19000
1,90,8,3,30000
1,135,5,6,62000
1,85,40,3,30000
1,145,16,6,38500
1,64,1,2,33000
1,85,10,4,24000
1,135,15,4,100000
1,90,22,1,15000
1,135,25,3,35000
1,109,4,1,45000
1,81,12,1,18000
1,133,5,6,23000
1,55,5,1,25000
1,155,32,4,70000
1,80,7,1,25000
1,75,0,3,35000
1,135,24,4,26500
1,84,12,6,45000
1,80,14,1,23000
1,75,3,1,18000
1,150,21,1,100000
1,150,20,3,15000
1,85,0,3,26000
1,125,25,3,20000
1,65,37,-1,13000
1,70,26,1,32500
1,70,21,1,20000
1,91,2,-1,12000
1,95,18,1,15000
1,65,30,1,15000
1,120,21,-1,20000
1,85,30,3,35000
1,110,43,1,32000
1,85,35,3,45000
1,85,35,1,30000
1,95,18,3,28000
1,140,11,3,24000
1,110,25,3,47000
1,55,18,-1,15000
1,57,0,3,45000
1,65,0,2,25000
1,130,16,4,19000
1,140,40,3,45000
1,140,35,2,47000
1,90,30,2,22000
1,55,50,-1,18000
1,80,25,1,27000
1,95,16,1,35000
1,60,0,3,35000
1,60,7,1,20000
1,55,5,-1,17500
1,125,28,2,24000
1,64,10,2,30000
1,121,5,7,65000
1,160,11,2,70000
1,105,11,6,31000
1,100,3,1,45000
1,128,5,3,22000
1,110,5,3,7000
1,85,4,3,30000
1,140,36,1,25000
1,85,21,3,45000
1,120,31,1,37000
1,220,21,2,100000
1,80,0,1,12000
1,110,30,1,30000
1,75,0,1,18000
1,65,5,1,36000
1,82,2,7,48750
1,120,45,3,22000
1,120,26,5,20000
1,90,30,2,33000
1,95,30,1,25000
1,90,1,3,25000
1,90,5,1,10000
1,90,5,2,22500
1,65,30,1,15000
1,80,4,1,12500
1,130,31,2,20000
1,145,6,2,30000
1,125,26,1,39500
1,65,2,1,45000
1,75,30,-1,50000
1,95,31,1,13000
1,130,27,3,20000
1,160,20,2,32000
1,95,25,1,25000
1,96,45,4,13000
1,75,31,4,65000
1,90,0,3,39000
1,89,25,3,20000
1,120,12,1,12000
1,60,30,1,15000
1,135,10,1,34000
1,140,40,5,40000
1,120,16,2,40000
1,100,30,0,70000
1,100,50,2,50000
1,90,30,4,32000
1,75,15,2,22000
1,120,30,1,28000
1,125,28,1,22000
1,80,45,5,19750
1,54,10,1,17000
1,145,33,5,47000
1,110,10,2,80000
1,180,10,3,50000
1,80,0,1,25000
1,91,1,-1,32000
1,175,5,2,65000
1,95,31,2,40000
1,90,25,1,21500
1,75,30,1,24000
1,125,26,2,40000
1,100,30,5,70000
1,120,27,-1,35000
1,90,1,1,13500
1,125,25,5,15000
1,160,50,5,50000
1,80,22,1,12000
1,120,8,3,16000
1,70,21,-1,15000
1,25,15,2,19000
1,65,25,1,16000
1,75,19,1,12000
1,80,5,1,15000
1,55,31,2,23500
1,120,35,1,89995
1,80,10,3,40000
1,130,25,3,50000
1,95,6,2,25000
1,90,20,2,25000
1,65,35,1,15000
1,72,5,-1,21000
1,90,40,3,20000
1,75,31,3,70000
1,100,8,3,20000
1,80,30,1,45000
1,64,0,2,25000
1,130,31,3,30000
1,130,20,6,18000
1,129,11,3,31000
1,132,16,7,36000
1,95,26,6,12000
1,120,26,-1,30000
1,95,16,4,30000
1,110,30,1,18500
1,140,33,2,50000
1,50,10,3,23000
1,52,0,5,20000
1,80,8,1,16000
1,70,5,4,18000
1,85,30,6,18000
1,102,50,2,25000
1,115,38,3,20000
1,100,0,-2,32000
1,110,30,3,40000
1,90,4,1,13000
1,90,25,6,30000
1,75,50,2,30000
1,120,6,1,29999
1,85,2,4,75000
1,115,40,2,45000
1,180,31,5,100000
1,65,11,2,28000
1,100,31,1,17000
1,100,21,3,15000
1,110,25,3,20000
1,65,51,1,20000
1,110,26,3,100000
1,90,35,1,16000
1,80,15,2,23000
1,110,11,3,20000
1,115,25,1,25000
1,100,31,2,20000
1,100,4,2,60000
1,80,40,3,32000
1,110,20,3,26000
1,105,30,2,20000
1,110,28,5,21000
1,115,20,5,17000
1,115,20,3,14000
1,80,16,1,16000
1,130,29,1,65000
1,95,65,3,45000
1,65,31,1,20000
1,140,21,2,28000
1,90,1,1,35000
1,91,1,-1,32000
1,110,50,3,47000
1,75,35,1,28000
1,90,30,5,15000
1,130,15,3,25000
1,95,30,2,21500
1,200,16,2,66000
1,80,26,1,28000
1,140,40,3,45000
1,69,12,8,16250
1,110,27,1,31000
1,95,25,-1,25000
1,70,10,4,14000
1,90,31,-1,20000
1,70,7,1,18000
1,100,19,3,20000
1,105,11,1,15000
1,90,5,3,30000
1,60,21,1,21000
1,115,7,1,50000
1,85,40,2,28000
1,90,25,4,25000
1,90,25,-1,35000
1,145,26,2,26000
1,84,57,1,48000
1,40,40,1,9500
1,160,10,2,70000
1,105,20,1,20000
1,135,29,2,30000
1,75,8,3,32000
1,80,35,5,15000
1,120,25,3,75000
1,75,21,3,19000
1,130,22,-2,27000
1,90,30,3,20000
1,170,22,3,32000
1,60,3,1,10000
1,155,9,2,65000
1,135,1,3,25000
1,85,3,1,50000
1,65,4,3,22000
1,120,26,4,47000
1,100,11,6,40000
1,70,40,1,20000
1,80,2,1,17000
1,88,5,8,29000
1,50,30,4,25000
1,90,4,1,18000
1,75,8,1,25000
1,130,5,1,20000
1,70,40,4,16500
1,95,15,1,32000
1,80,40,3,35000
1,65,30,1,13000
1,200,16,1,10000
1,90,11,1,16000
1,35,16,1,17500
1,125,21,3,25750
1,65,31,5,48000
1,80,35,1,18000
1,95,30,1,15000
1,110,23,4,30000
1,55,30,-1,10000
1,65,40,3,15000
1,95,30,4,16000
1,145,30,2,39900
1,85,11,1,21000
1,100,31,2,31000
1,140,16,4,59000
1,60,10,2,13000
1,78,1,2,35000
1,105,35,3,20000
1,80,20,2,15000
1,120,23,-3,13000
1,70,15,2,40000
1,95,30,1,25000
1,140,30,1,19000
1,190,30,1,60000
1,70,35,4,36000
1,173,0,4,35000
1,105,30,3,19750
1,90,1,1,30000
1,85,20,1,15000
1,95,30,3,40000
1,80,28,3,24000
1,75,1,2,40000
1,150,30,4,50000
1,60,34,4,25000
1,110,21,2,19500
1,200,15,4,28000
1,130,35,2,55000
1,90,5,4,60000
1,70,11,4,25000
1,80,1,4,35000
1,120,28,5,24000
1,80,45,1,18000
1,70,24,1,20000
1,80,5,3,13000
1,100,33,3,20000
1,50,7,4,23000
1,75,5,3,30000
1,100,31,2,80000
1,140,22,5,40000
1,110,20,3,40000
1,90,9,1,20000
1,100,21,2,22000
1,95,20,1,15500
1,85,5,3,26500
1,90,8,3,31000
1,120,35,1,35000
1,70,32,1,20000
1,140,25,1,15500
1,45,2,1,32000
1,120,12,4,35000
1,55,1,3,19500
1,100,10,6,40000
1,85,15,4,32000
1,100,0,3,25000
1,100,27,4,35000
1,65,35,2,30000
1,140,30,2,17000
1,80,26,3,13000
1,45,30,2,37500
1,74,11,4,13000
1,66,10,5,20000
1,145,20,3,18000
1,55,31,1,24000
1,80,0,1,22500
1,110,21,4,10500
1,90,30,2,25000
1,150,31,2,65000
1,110,20,1,30000
1,100,40,2,50000
1,114,5,4,60000
1,80,25,3,42000
1,95,30,1,37000
1,189,5,5,50000
1,155,11,0,87500
1,130,30,4,40000
1,90,40,5,16000
1,120,20,1,45000
1,75,20,5,16000
1,140,35,1,30000
1,115,26,3,20000
1,90,5,2,25000
1,120,26,1,65000
1,165,0,1,80000
1,80,3,7,52000
1,105,30,1,15000
1,90,22,1,30000
1,80,7,6,53000
1,90,29,1,30000
1,120,34,2,55000
1,175,15,6,27000
1,75,5,3,17500
1,175,0,4,100000
1,75,40,5,15000
1,135,20,4,15000
1,55,7,1,8000
1,120,35,3,25000
1,85,30,1,14500
1,150,8,3,30000
1,70,25,2,13000
1,45,31,1,40000
1,65,15,-1,14000
1,120,21,1,35000
1,75,40,5,45000
1,95,38,1,30000
1,140,10,4,35000
1,80,26,1,18000
1,135,1,0,73000
1,185,34,5,65000
1,148,0,4,70000
1,127,0,7,95000
1,70,25,5,27000
1,120,21,3,21000
1,75,10,2,11000
1,80,43,4,30000
1,76,4,3,22000
1,71,7,-1,18500
1,65,4,1,18000
1,82,35,1,19000
1,70,30,3,22500
1,137,0,6,30000
1,140,31,3,18000
1,55,30,3,18000
1,80,10,1,13000
1,150,31,4,17000
1,130,45,4,24000
1,85,31,1,25000
1,80,28,2,18000
1,90,25,3,20000
1,130,30,1,35000
1,173,0,7,75000
1,130,20,3,30000
1,115,5,1,14000
1,75,31,1,30000
1,50,11,4,25000
1,100,7,3,17000
1,110,25,4,17500
1,100,35,5,10000
1,90,30,2,30000
1,85,30,3,37000
1,170,23,2,25000
1,70,5,3,20000
1,55,31,2,29000
1,60,30,1,16000
1,70,21,1,28000
1,110,26,2,25500
1,75,42,1,25000
1,140,45,5,35000
1,108,0,8,33000
1,85,25,3,14000
1,65,1,4,45000
1,70,4,1,26000
1,70,16,1,26000
1,72,5,7,18000
1,80,0,5,24000
1,125,12,1,10000
1,110,11,4,17000
1,150,11,3,25000
1,80,0,1,19000
1,45,31,1,38000
1,90,40,4,22500
1,130,8,2,30000
1,100,10,3,25000
1,120,40,4,30000
1,65,10,1,18000
1,85,15,1,26000
1,160,7,1,85000
1,100,0,5,57000
1,130,7,7,50000
1,95,30,6,30000
1,100,35,1,15500
1,100,11,2,46000
1,110,30,1,15000
1,130,15,6,12000
1,75,25,1,7500
1,75,35,1,15000
1,95,10,1,11000
1,117,21,3,30000
1,120,35,3,11000
1,70,1,8,55000
1,80,40,1,23000
1,85,2,-1,26000
1,95,5,3,14000
1,170,10,1,49000
1,90,25,5,29000
1,90,9,3,17000
1,150,16,1,35000
1,125,16,4,28000
1,95,5,5,20000
1,85,45,1,36000
1,90,21,1,17000
1,120,31,4,35000
1,100,50,3,23000
1,128,5,2,33000
1,65,5,-1,20000
1,80,40,5,20000
1,85,5,1,17000
1,76,4,1,20000
1,80,40,1,45000
1,140,35,2,40000
1,80,40,1,19000
1,90,13,1,25500
1,85,30,2,40000
1,110,14,1,52000
1,140,12,3,19000
1,130,20,2,60000
1,110,15,1,12000
1,95,20,-3,22000
1,95,30,4,22500
1,75,7,2,11000
1,65,16,5,14500
1,78,7,2,25000
1,130,12,2,40000
1,80,10,4,37000
1,110,21,1,26000
1,40,0,1,25000
1,55,24,1,17000
1,95,5,1,25500
1,60,5,3,29000
1,130,13,1,17000
1,85,31,1,63000
1,100,10,3,28000
1,55,35,4,31000
1,80,0,4,38000
1,185,4,1,25000
1,85,16,-2,16000
1,45,6,1,62000
1,100,60,1,35000
1,45,8,1,18000
1,80,36,1,22000
1,30,50,2,35000
1,90,5,1,11000
1,80,10,1,20000
1,130,26,3,25000
1,165,22,1,65000
1,85,2,2,20000
1,60,26,1,42000
1,82,10,1,12000
1,72,25,-1,23000
1,70,31,1,15000
1,158,26,4,75000
1,65,26,3,20000
1,80,0,7,22500
1,90,5,1,19000
1,95,25,-1,10000
1,60,5,1,20000
1,110,2,5,59000
1,85,5,1,22500
1,130,31,2,65000
1,85,5,3,25000
1,90,21,1,17000
1,110,0,3,90000
1,105,0,1,30000
1,90,21,3,26500
1,70,25,0,15000
1,170,12,3,90000
1,100,26,3,20000
1,130,30,3,34000
1,125,23,5,30000
1,70,11,1,29500
1,75,15,2,20100
1,90,38,3,55000
1,130,16,3,16000
1,152,5,6,50000
1,110,27,4,19000
1,140,8,1,55000
1,105,30,4,22000
1,70,31,1,15000
1,42,40,4,10000
1,65,30,1,15000
1,70,25,-3,20000
1,75,25,1,15000
1,70,50,3,11500
1,80,32,1,27500
1,145,40,1,55000
1,90,18,2,23000
1,98,6,1,23000
1,101,4,6,21000
1,65,40,5,17000
1,140,40,1,19000
1,95,31,3,32000
1,75,10,3,12500
1,110,8,3,6500
1,115,31,3,29000
1,120,30,1,38000
1,200,23,2,75000
1,150,30,3,23000
1,65,35,5,10000
1,100,0,2,65000
1,80,5,-1,22500
1,200,0,4,42000
1,90,20,1,17000
1,65,2,4,26000
1,80,2,4,30000
1,120,28,4,20000
1,135,7,7,90000
1,65,16,5,55000
1,85,31,4,30000
1,50,20,1,22000
1,150,0,3,35000
1,120,50,1,68000
1,85,15,1,11000
1,100,20,5,10000
1,90,0,2,26000
1,90,31,5,20000
1,150,12,1,9000
1,100,31,2,12500
1,80,0,3,25000
1,220,7,1,70000
1,90,8,3,23000
1,85,21,1,19000
1,140,30,3,12000
1,85,2,1,20000
1,120,8,3,60000
1,98,17,1,32000
1,65,0,1,40000
1,90,15,1,15000
1,72,26,3,17250
1,220,37,4,90000
1,80,35,5,15500
1,60,10,-1,12500
1,98,6,1,23000
1,75,20,1,18000
1,90,0,1,55000
1,100,35,4,15000
1,125,31,1,30000
1,100,8,3,6500
1,180,15,1,7000
1,135,45,2,70000
1,112,25,3,22000
1,210,6,1,78000
1,85,31,1,21000
1,95,2,1,16000
1,92,16,4,47000
1,200,0,4,43500
1,130,0,4,40000
1,90,60,1,30000
1,115,16,1,20000
1,90,35,1,20000
1,160,24,5,20000
1,60,31,1,22000
1,88,28,3,14000
1,75,6,5,39000
1,42,20,1,12500
1,125,30,3,10000
1,160,21,2,25000
1,90,30,2,20000
1,120,7,2,18000
1,130,40,2,25000
1,150,20,8,23000
1,88,10,7,35000
1,85,14,1,10000
1,130,8,5,24000
1,80,31,1,50000
1,160,21,5,35000
1,80,45,-1,15000
1,100,30,-2,15500
1,110,20,3,25000
1,125,40,1,50000
1,95,40,2,35000
1,160,30,6,26000
1,130,26,5,15000
1,130,16,6,35000
1,145,20,6,27000
1,100,30,1,53000
1,150,22,3,20000
1,100,10,1,10000
1,120,28,1,23000
1,100,31,1,39000
1,120,35,0,32000
1,90,28,4,25000
1,110,1,5,28000
1,100,31,3,33000
1,145,26,4,21000
1,55,0,2,25000
1,100,30,3,20000
1,110,16,-1,17500
1,100,5,5,9000
1,69,30,5,15000
1,120,0,3,44500
1,120,21,3,26000
1,130,16,0,48000
1,150,25,5,32000
1,80,31,1,12500
1,80,30,1,17000
1,90,0,1,31000
1,120,12,1,23000
1,150,9,3,33000
1,85,5,1,23000
1,60,1,3,35000
1,60,20,1,9950
1,115,10,3,30000
1,90,40,5,40000
1,110,30,3,40000
1,90,7,1,55000
1,140,10,3,80000
1,200,24,3,25000
1,110,31,1,16000
1,70,5,3,27000
1,72,10,1,15000
1,148,3,3,15000
1,125,25,-1,6000
1,120,20,5,25000
1,120,20,4,36000
1,85,11,1,18500
1,110,6,1,11000
1,80,15,3,27500
1,120,0,2,58000
1,75,1,-1,28000
1,70,25,3,22500
1,80,6,1,14000
1,90,5,3,23000
1,130,40,2,34000
1,75,0,1,20000
1,125,5,4,22000
1,100,25,3,8500
1,75,30,-1,18000
1,125,25,1,35000
1,63,0,-3,25500
1,82,15,1,17000
1,130,30,4,24000
1,62,5,4,36000
1,60,25,5,40000
1,35,30,1,16000
1,115,31,2,20000
1,78,26,1,15000
1,60,50,1,45000
1,55,2,3,25000
1,120,10,0,19000
1,120,16,1,23000
1,85,16,4,23500
1,200,28,4,30000
1,90,5,2,20000
1,90,12,4,15000
1,85,5,3,22000
1,130,0,3,35000
1,125,21,4,18250
1,125,20,1,14000
1,75,31,4,15000
1,145,30,1,20000
1,60,25,-1,8000
1,95,10,3,24500
1,120,40,5,40000
1,82,5,1,15500
1,60,3,3,14000
1,200,0,4,42500
1,82,4,2,64000
1,95,3,6,17000
1,180,22,2,60000
1,45,18,1,14000
1,90,29,5,14000
1,110,1,4,42000
1,55,30,0,8000
1,120,25,4,35000
1,70,20,3,45000
1,123,0,5,65000
1,90,26,4,15000
1,120,0,6,36000
1,230,0,2,50000
1,90,31,3,25000
1,75,11,2,20000
1,90,26,3,14000
1,55,12,1,18000
1,105,26,3,32000
1,100,26,1,14999
1,90,26,3,35000
1,200,11,3,35000
1,65,48,3,16000
1,65,5,1,28000
1,90,26,1,26000
1,69,5,5,45000
1,85,16,5,33000
1,100,35,1,28000
1,150,15,1,32500
1,150,25,1,25000
1,75,35,4,59000
1,75,2,5,28000
1,140,20,3,40000
1,105,8,3,6500
1,70,30,1,65000
1,98,0,2,60000
1,75,30,1,35000
1,120,27,1,33000
1,90,16,1,16000
1,40,5,6,15000
1,100,4,1,14000
1,85,5,-1,25000
1,120,35,2,23500
1,156,5,5,50000
1,160,16,1,50000
1,140,30,5,20500
1,81,48,1,50000
1,120,35,3,33000
1,140,15,1,22100
1,78,4,2,18500
1,86,7,1,44000
1,90,30,1,20000
1,100,30,1,24000
1,120,26,3,13500
1,95,16,1,15000
1,80,30,5,25000
1,95,20,1,25000
1,150,28,5,37000
1,120,25,2,20000
1,100,28,1,15000
1,166,31,3,75000
1,120,25,1,25000
1,95,8,2,25000
1,85,11,1,21000
1,85,30,2,33950
1,90,41,2,40000
1,55,30,3,10000
1,176,5,7,74990
1,130,16,5,19000
1,110,50,4,90000
1,110,40,1,40000
1,180,11,2,50000
1,65,40,3,15000
1,75,46,0,13500
1,90,35,2,60000
1,95,10,3,15000
1,120,4,7,65000
1,100,26,1,17500
1,90,0,5,22000
1,85,4,2,22000
1,75,0,1,27000
1,85,17,1,15000
1,75,5,1,21000
1,100,26,2,15000
1,110,11,4,41000
1,130,35,3,33000
1,95,0,4,26000
1,90,21,2,22000
1,65,30,1,12500
1,120,21,1,22000
1,100,3,2,27000
1,85,6,-2,20000
1,90,60,1,45000
1,140,35,4,40000
1,120,9,5,20000
1,90,5,2,18000
1,120,21,2,16500
1,75,20,1,20000
1,230,16,1,50000
1,85,0,3,25000
1,115,11,1,30000
1,130,35,2,17500
1,130,21,5,20000
1,70,8,1,15000
1,80,21,1,28000
1,85,41,3,19000
1,125,26,4,22000
1,80,1,2,17000
1,50,30,3,15000
1,90,4,3,22000
1,80,40,2,20000
1,115,0,1,15000
1,120,11,3,14000
1,120,31,4,22000
1,90,25,1,14000
1,78,13,3,44000
1,150,25,-1,30000
1,75,25,3,15000
1,90,5,3,16000
1,100,30,3,23000
1,110,26,3,21000
1,76,26,2,35000
1,90,35,1,38500
1,175,10,3,90000
1,65,0,2,24000
1,200,0,8,95000
1,105,30,-1,25000
1,130,16,3,40000
1,70,36,1,13000
1,110,3,2,27000
1,95,10,2,32000
1,70,25,4,19500
1,130,10,5,18000
1,140,31,1,95000
1,130,25,2,24000
1,75,5,3,32000
1,120,3,1,35100
1,110,22,1,19000
1,95,8,2,25000
1,125,5,1,29000
1,150,41,5,77000
1,145,27,2,20000
1,110,4,0,33000
1,120,20,4,18000
1,100,0,3,5000
1,130,16,1,24000
1,100,31,1,14000
1,45,5,7,30000
1,185,60,2,55000
1,60,26,1,15000
1,110,20,1,25000
1,110,24,3,23000
1,95,7,1,20000
1,130,11,4,25000
1,120,21,1,17000
1,110,2,1,25000
1,70,31,2,27500
1,100,26,1,14999
1,135,11,8,36000
1,57,1,2,17000
1,80,8,1,14000
1,120,17,3,17000
1,105,50,2,40000
1,70,9,1,13500
1,100,16,4,30000
1,115,5,4,30000
1,140,25,1,31000
1,70,30,2,16000
1,100,10,3,12000
1,110,35,3,25000
1,135,26,5,35000
1,98,5,-2,26000
1,85,28,1,12500
1,165,10,3,60000
1,65,4,1,22500
1,90,11,1,10000
1,75,11,1,20000
1,60,7,1,20000
1,102,29,3,20000
1,145,54,2,60000
1,90,30,3,15000
1,85,30,1,50000
1,85,40,-1,23000
1,75,7,3,25000
1,90,55,1,45000
1,65,60,2,18000
1,72,3,-1,18000
1,85,55,-1,19500
1,55,10,1,22000
1,175,0,6,51000
1,75,40,3,19000
1,135,4,5,25000
1,100,31,3,55000
1,184,2,5,75000
1,60,5,1,23000
1,160,26,3,13000
1,85,25,3,16000
1,95,4,1,18000
1,75,30,3,10000
1,65,26,2,14000
